student_id,cohort_year,faculty,department,academic_career,programme,saqa_id,nqf_level,min_credits,min_years_to_complete,qualification_source,school_quintile,first_gen_flag,home_language_eal_flag,geographic_origin,nbt_academic_literacy,nbt_quantitative_literacy,nbt_mathematics,nsc_mathematics_pct,nsc_physical_science_pct,nsc_english_pct,matric_aggregate_pct,aps_score,nsfas_eligible_initial
SYN100533,2022,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,5,0,0,urban,70.2,75.6,54.4,49.3,58.4,65.8,59.0,22,0
SYN100534,2021,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,4,0,0,urban,77.6,90.8,59.4,82.2,77.1,55.4,71.7,26,1
SYN100535,2022,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,4,0,1,rural,65.1,34.7,45.1,38.2,64.4,68.7,58.4,22,0
SYN100536,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,1,0,urban,85.2,59.8,72.4,58.8,61.4,36.3,50.7,22,0
SYN100537,2021,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,1,0,1,rural,65.4,64.0,26.9,37.4,28.5,70.3,51.0,21,1
SYN100538,2023,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,3,0,0,urban,59.4,75.9,59.7,40.7,51.3,58.5,45.4,16,0
SYN100539,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,2,1,1,urban,50.3,57.1,13.0,60.5,20.0,54.6,49.3,23,1
SYN100540,2021,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,3,0,0,urban,61.8,59.4,45.8,66.4,59.6,53.5,50.1,21,1
SYN100541,2022,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,4,0,0,rural,49.2,64.3,55.4,82.2,51.9,59.8,69.9,29,0
SYN100542,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,4,1,0,rural,64.3,57.6,39.6,96.9,57.0,69.9,72.9,30,0
SYN100543,2021,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,5,0,0,urban,64.1,54.1,84.2,53.1,74.0,77.0,67.3,24,0
SYN100544,2022,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,5,0,1,urban,59.8,53.0,73.3,56.9,21.0,73.2,45.2,20,0
SYN100545,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,3,0,0,urban,61.9,64.4,47.1,76.4,49.1,84.8,80.7,35,0
SYN100546,2021,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,4,0,0,urban,66.6,27.4,53.4,50.5,75.2,74.6,69.6,30,0
SYN100547,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,5,0,0,urban,66.3,56.3,65.2,67.2,61.3,77.7,63.2,23,0
SYN100548,2022,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,5,0,0,urban,70.3,81.6,59.7,66.6,56.0,65.3,66.2,27,0
SYN100549,2021,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,3,0,0,rural,80.3,38.8,27.9,48.1,33.8,43.4,44.9,19,0
SYN100550,2023,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,4,1,0,rural,63.9,89.4,48.4,76.0,77.8,56.4,66.4,30,1
SYN100551,2023,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,5,0,0,rural,69.1,43.0,46.1,59.4,54.2,66.8,63.1,33,0
SYN100552,2023,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,3,0,0,urban,52.6,27.6,76.0,49.4,29.8,70.8,46.3,23,1
SYN100553,2023,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,5,0,0,urban,77.3,77.1,65.6,64.7,41.9,72.6,59.9,24,0
SYN100554,2023,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,3,1,0,rural,60.3,59.7,60.1,54.8,20.9,41.5,49.3,17,1
SYN100555,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,3,0,1,urban,62.9,61.5,46.0,68.5,81.3,58.4,78.1,31,1
SYN100556,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,0,0,urban,72.8,65.7,61.6,65.6,59.1,67.1,60.7,33,0
SYN100557,2022,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,4,0,1,urban,69.5,65.5,74.8,82.0,53.3,65.0,57.4,24,0
SYN100558,2023,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,3,1,0,urban,51.8,71.2,58.8,76.4,81.0,50.7,76.9,28,1
SYN100559,2021,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,3,0,1,urban,64.6,56.8,57.9,62.9,64.7,62.4,67.5,23,0
SYN100560,2021,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,2,0,1,urban,32.7,41.8,49.2,20.0,35.9,70.5,47.1,21,1
SYN100561,2022,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,1,1,1,urban,68.2,64.6,58.1,42.5,31.7,69.9,50.8,22,0
SYN100562,2023,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,5,1,0,urban,54.4,69.5,94.7,53.1,64.1,82.4,69.6,37,0
SYN100563,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,4,0,0,urban,78.9,69.4,63.2,56.1,79.9,100.0,82.1,35,0
SYN100564,2023,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,3,1,1,urban,60.1,38.1,70.1,57.2,28.4,68.5,56.5,16,0
SYN100565,2022,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,3,1,1,urban,56.4,62.6,33.3,36.4,68.1,63.0,60.4,24,0
SYN100566,2022,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,4,0,0,urban,56.7,57.9,36.9,47.1,70.8,70.5,57.6,26,0
SYN100567,2023,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,2,1,1,rural,42.1,47.4,43.1,49.6,58.6,64.9,59.7,25,1
SYN100568,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,5,0,1,urban,77.1,63.9,54.0,92.4,46.5,73.9,81.8,38,0
SYN100569,2021,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,2,1,1,rural,53.6,47.7,51.0,33.7,40.6,55.4,42.2,23,1
SYN100570,2021,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,2,1,0,urban,44.7,58.4,46.7,63.1,78.8,64.0,65.9,31,1
SYN100571,2021,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,5,0,0,urban,50.6,73.7,50.3,87.5,59.4,51.9,66.6,25,0
SYN100572,2021,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,3,1,0,urban,48.8,39.6,62.6,66.4,35.9,52.6,47.1,25,1
SYN100573,2022,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,3,0,0,rural,67.4,53.6,53.7,59.3,53.4,56.4,54.2,23,1
SYN100574,2023,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,3,0,0,rural,57.1,58.1,32.9,78.9,59.0,52.0,62.5,25,0
SYN100575,2023,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,4,0,0,urban,69.8,39.1,60.1,61.8,62.6,63.1,63.8,31,0
SYN100576,2021,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,1,1,1,urban,66.6,39.0,22.5,44.0,58.4,59.5,56.0,23,1
SYN100577,2023,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,1,0,1,rural,45.2,49.9,34.5,74.1,40.3,56.7,60.1,23,1
SYN100578,2023,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,2,1,1,rural,61.3,29.6,51.5,30.9,61.5,51.2,47.9,16,1
SYN100579,2021,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,5,1,0,rural,41.8,94.9,70.5,78.2,62.7,43.1,64.7,25,0
SYN100580,2023,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,1,1,0,urban,79.9,74.6,61.9,69.4,45.6,68.6,60.7,21,0
SYN100581,2021,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,4,0,0,urban,77.8,38.4,60.6,49.0,37.7,65.6,49.1,23,0
SYN100582,2022,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,3,1,0,urban,63.1,43.5,45.5,72.0,47.8,62.9,60.8,24,0
SYN100583,2021,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,5,0,1,urban,87.6,64.3,76.4,38.3,57.5,65.7,63.5,21,0
SYN100584,2021,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,4,0,1,urban,71.9,79.4,50.9,50.7,56.9,48.8,54.5,22,1
SYN100585,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,0,0,urban,66.3,75.5,65.3,78.9,66.8,45.4,68.7,29,0
SYN100586,2022,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,5,0,0,urban,68.9,81.0,68.9,71.6,59.0,68.2,72.2,30,0
SYN100587,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,4,1,0,urban,69.1,51.0,53.7,67.5,74.1,71.7,65.5,30,0
SYN100588,2022,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,4,0,0,urban,83.2,71.0,36.4,94.7,77.6,56.6,71.1,31,0
SYN100589,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,5,0,1,urban,64.6,68.7,42.5,63.0,76.4,72.7,66.8,25,0
SYN100590,2022,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,4,0,0,rural,46.9,63.7,87.0,41.9,61.0,60.0,54.8,24,0
SYN100591,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,3,1,1,urban,40.2,58.9,80.8,65.3,67.0,55.0,61.2,29,1
SYN100592,2022,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,2,1,1,rural,44.0,49.8,39.3,30.0,50.9,53.5,38.9,15,1
SYN100593,2022,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,0,0,urban,72.2,72.4,54.5,52.3,64.9,60.1,66.9,27,0
SYN100594,2023,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,3,0,1,urban,64.3,56.4,41.4,63.2,88.5,74.5,76.9,35,0
SYN100595,2022,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,4,0,0,urban,92.7,62.2,83.7,65.8,64.4,59.0,67.8,33,1
SYN100596,2023,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,3,0,0,urban,56.6,58.0,31.9,43.7,58.0,60.4,49.2,19,1
SYN100597,2021,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,5,0,0,urban,49.4,67.1,87.2,93.8,36.1,69.0,61.3,22,0
SYN100598,2021,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,0,0,urban,61.1,67.8,59.6,64.7,62.2,65.7,66.9,29,0
SYN100599,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,0,0,urban,57.8,92.0,42.5,61.5,49.8,91.7,65.1,26,0
SYN100600,2021,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,4,0,0,urban,79.0,79.2,53.5,75.6,42.9,71.9,60.6,22,0
SYN100601,2022,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,4,0,1,urban,58.7,64.0,59.6,73.1,64.5,53.8,68.2,34,0
SYN100602,2021,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,2,1,1,rural,54.3,47.7,65.7,54.0,31.7,42.9,43.6,15,1
SYN100603,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,4,1,0,urban,73.7,69.3,17.2,58.7,68.8,57.8,61.9,28,1
SYN100604,2022,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,5,0,1,urban,78.8,62.1,42.3,70.5,67.4,73.8,77.6,32,0
SYN100605,2022,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,2,1,1,rural,46.1,45.0,41.3,46.3,64.5,65.0,64.4,26,1
SYN100606,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,3,0,0,urban,56.3,52.0,58.6,50.4,47.5,43.9,44.4,22,1
SYN100607,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,3,0,0,urban,62.7,34.0,84.3,64.2,50.8,71.5,65.7,32,1
SYN100608,2023,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,5,1,1,rural,69.2,63.2,49.6,79.6,88.8,58.7,78.5,34,0
SYN100609,2021,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,0,0,urban,75.4,66.3,29.7,37.8,65.0,89.0,60.4,28,0
SYN100610,2023,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,0,0,urban,84.1,57.1,83.7,71.4,72.0,67.0,67.6,28,0
SYN100611,2022,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,4,0,0,urban,73.9,44.7,60.8,64.7,59.5,68.0,64.8,19,0
SYN100612,2023,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,4,0,0,urban,84.7,75.0,61.6,65.2,82.6,77.2,80.8,35,1
SYN100613,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,4,0,0,urban,86.5,50.4,52.3,68.1,68.3,56.4,73.7,32,0
SYN100614,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,5,0,1,rural,80.0,72.6,58.4,65.4,77.2,51.8,65.8,30,0
SYN100615,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,2,1,1,urban,43.6,26.0,45.7,46.9,27.4,63.6,36.0,15,0
SYN100616,2022,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,5,0,0,rural,88.6,84.0,69.5,48.0,56.6,88.6,57.3,21,0
SYN100617,2023,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,3,1,1,urban,48.3,83.7,49.6,80.4,70.3,53.7,65.6,32,1
SYN100618,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,1,1,1,urban,47.4,32.1,29.9,47.9,30.8,73.5,53.2,28,1
SYN100619,2021,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,5,0,0,urban,56.1,76.7,71.4,87.3,79.2,81.0,82.0,32,0
SYN100620,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,3,0,1,urban,38.1,48.0,21.9,70.5,31.2,44.7,51.4,25,1
SYN100621,2022,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,3,0,1,urban,69.4,67.5,54.7,39.3,67.0,60.0,53.0,21,1
SYN100622,2021,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,4,1,0,urban,46.8,79.8,76.5,43.7,20.2,61.8,47.5,25,0
SYN100623,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,2,1,1,rural,73.1,62.5,23.4,67.3,59.6,37.2,44.4,22,1
SYN100624,2022,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,2,0,0,rural,69.6,44.5,39.3,59.3,33.4,61.2,44.6,19,0
SYN100625,2023,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,4,0,0,urban,59.3,67.3,59.2,28.0,63.8,67.1,59.4,23,0
SYN100626,2022,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,3,1,1,urban,62.1,67.5,25.4,32.4,79.0,61.2,58.0,21,1
SYN100627,2021,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,5,0,0,urban,40.6,43.1,85.9,50.5,59.1,73.3,68.4,28,0
SYN100628,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,0,0,rural,76.3,82.8,46.5,75.4,53.4,70.1,69.8,29,0
SYN100629,2022,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,4,0,0,urban,82.9,47.0,47.8,71.5,80.2,48.9,64.3,27,0
SYN100630,2022,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,2,0,0,rural,46.2,55.7,50.5,46.1,83.3,48.5,58.7,27,1
SYN100631,2022,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,1,0,1,rural,63.9,64.5,12.4,34.5,60.2,25.0,42.3,21,1
SYN100632,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,3,0,0,rural,58.7,51.0,78.1,51.7,61.5,53.1,52.5,17,1
SYN100633,2022,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,1,1,0,urban,36.6,39.6,53.5,41.8,46.2,72.1,55.7,21,0
SYN100634,2023,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,1,0,1,rural,59.5,54.9,44.6,44.1,61.9,44.1,43.5,15,1
SYN100635,2022,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,4,0,0,urban,54.1,66.6,47.9,62.0,70.0,74.1,69.2,27,0
SYN100636,2021,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,1,0,1,rural,30.8,50.6,51.9,20.3,52.9,67.6,49.9,20,1
SYN100637,2023,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,4,0,0,urban,71.6,67.4,59.3,64.3,87.4,55.2,75.4,29,1
SYN100638,2022,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,3,1,0,urban,75.6,67.9,34.1,55.8,59.3,53.9,68.1,29,0
SYN100639,2023,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,4,0,0,urban,79.1,82.8,44.7,48.3,69.6,55.2,56.3,26,0
SYN100640,2021,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,2,0,1,rural,77.2,79.5,27.8,57.6,36.1,53.6,58.1,23,1
SYN100641,2022,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,2,1,0,rural,49.6,61.2,61.7,30.9,85.0,40.2,58.5,25,1
SYN100642,2023,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,4,1,0,urban,51.9,49.4,39.1,55.8,67.4,64.1,72.3,24,0
SYN100643,2021,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,5,0,0,rural,62.1,75.3,34.4,79.4,64.6,59.6,66.7,28,0
SYN100644,2021,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,4,0,0,urban,51.4,60.0,68.4,36.7,49.0,69.6,52.0,26,0
SYN100645,2021,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,3,0,0,urban,61.5,54.0,47.1,44.5,62.9,56.2,60.1,25,1
SYN100646,2023,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,1,1,0,rural,69.9,45.5,36.7,32.4,59.2,54.6,45.3,20,1
SYN100647,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,4,0,0,urban,55.5,68.9,54.6,47.4,66.7,61.9,55.5,23,1
SYN100648,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,4,0,1,urban,63.6,71.1,59.1,54.0,51.4,70.3,46.6,22,1
SYN100649,2022,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,1,0,0,rural,57.3,17.2,39.8,40.2,33.9,56.5,41.2,20,1
SYN100650,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,2,1,1,urban,55.0,39.9,36.6,51.0,39.2,57.4,47.8,18,1
SYN100651,2022,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,1,0,1,urban,49.2,25.8,43.2,40.9,41.3,47.8,58.1,22,1
SYN100652,2021,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,5,0,0,urban,68.7,63.1,65.3,81.0,71.4,57.3,69.0,35,0
SYN100653,2021,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,3,0,0,urban,72.8,65.1,54.0,46.9,62.2,59.2,54.5,31,1
SYN100654,2022,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,4,0,1,urban,66.3,49.0,69.6,53.9,71.0,46.7,48.2,20,0
SYN100655,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,3,0,0,urban,43.8,83.6,35.0,54.9,52.7,68.5,61.0,23,1
SYN100656,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,0,0,urban,57.1,48.5,49.5,51.5,58.4,53.7,58.0,22,0
SYN100657,2023,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,3,0,1,urban,48.3,37.1,69.6,66.5,42.2,53.2,49.9,18,1
SYN100658,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,4,0,0,urban,73.7,56.0,80.8,69.0,64.7,64.2,74.7,27,1
SYN100659,2022,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,3,1,0,rural,49.5,57.4,67.0,47.2,51.7,44.4,45.8,27,0
